Tiempo ,U_YAW,U_PITCH,W_YAW,W_PITCH,YAW,PITCH
30.36,5.26,18.932,-0.0,-0.004,0.0,0.002
30.38,5.158,18.882,-0.0,0.0,0.0,0.002
30.4,5.15,18.877,-0.0,0.001,0.0,0.002
30.42,5.159,18.882,-0.0,0.0,0.0,0.002
30.44,5.165,18.884,0.0,0.0,0.0,0.002
30.46,5.166,18.885,0.0,-0.0,0.0,0.002
30.48,5.166,18.884,0.0,-0.0,0.0,0.002
30.5,5.165,18.883,0.0,-0.0,0.0,0.002
30.52,5.164,18.883,0.0,-0.0,0.0,0.002
30.54,5.163,18.882,-0.0,0.0,0.0,0.002
30.56,5.162,18.881,-0.0,0.0,0.0,0.002
30.58,5.161,18.881,-0.0,0.0,0.0,0.002
30.6,5.161,18.88,-0.0,0.0,0.0,0.002
30.62,5.16,18.879,0.0,0.0,0.0,0.002
30.64,5.159,18.879,0.0,0.0,0.0,0.002
30.66,5.158,18.878,0.0,0.0,0.0,0.002
30.68,5.157,18.877,0.0,0.0,0.0,0.002
30.7,5.157,18.877,-0.0,0.0,0.0,0.002
30.72,5.156,18.876,-0.0,0.0,0.0,0.002
30.74,5.155,18.875,-0.0,0.0,0.0,0.002
30.76,5.154,18.875,-0.0,0.0,0.0,0.002
30.78,5.154,18.874,0.0,0.0,0.0,0.002
30.8,5.153,18.874,0.0,0.0,0.0,0.002
30.82,5.152,18.873,0.0,0.0,0.0,0.002
30.84,5.151,18.872,0.0,0.0,0.0,0.002
30.86,5.15,18.872,-0.0,0.0,0.0,0.002
30.88,5.15,18.871,-0.0,0.0,0.0,0.002
30.9,5.149,18.87,-0.0,0.0,0.0,0.002
30.92,5.148,18.87,-0.0,0.0,0.0,0.002
30.94,5.147,18.869,0.0,0.0,0.0,0.002
30.96,5.147,18.868,0.0,0.0,0.0,0.002
30.98,5.146,18.868,0.0,0.0,0.0,0.002
31.0,5.145,18.867,0.0,0.0,0.0,0.002
31.02,5.144,18.866,-0.0,0.0,0.0,0.002
31.04,5.143,18.866,-0.0,0.0,0.0,0.002
31.06,5.143,18.865,-0.0,0.0,0.0,0.002
31.08,5.142,18.864,-0.0,0.0,0.0,0.002
31.1,5.141,18.864,0.0,0.0,0.0,0.002
31.12,5.14,18.863,0.0,0.0,0.0,0.002
31.14,5.14,18.863,0.0,0.0,0.0,0.002
31.16,5.139,18.862,0.0,0.0,0.0,0.002
31.18,5.138,18.861,-0.0,0.0,0.0,0.002
31.2,5.137,18.861,-0.0,0.0,0.0,0.002
31.22,5.136,18.86,-0.0,0.0,0.0,0.002
31.24,5.136,18.859,,,,
