Tiempo ,CONTROL,PID,ANGULO,REFERENCIA,PERTURBACION
36.7,0.057,0.057,0.012,0.0,0.0
36.72,0.06,0.06,0.01,0.0,0.0
36.74,0.063,0.063,0.009,0.0,0.0
36.76,0.066,0.066,0.007,0.0,0.0
36.78,0.068,0.068,0.005,0.0,0.0
36.8,0.069,0.069,0.003,0.0,0.0
36.82,0.071,0.071,0.002,0.0,0.0
36.84,0.072,0.072,-0.0,0.0,0.0
36.86,0.072,0.072,-0.002,0.0,0.0
36.88,0.078,0.078,-0.005,0.0,0.0
36.9,0.078,0.078,-0.007,0.0,0.0
36.92,0.077,0.077,-0.009,0.0,0.0
36.94,0.077,0.077,-0.01,0.0,0.0
36.96,0.076,0.076,-0.012,0.0,0.0
36.98,0.075,0.075,-0.014,0.0,0.0
37.0,0.074,0.074,-0.016,0.0,0.0
37.02,0.067,0.067,-0.016,0.0,0.0
37.04,0.067,0.067,-0.017,0.0,0.0
37.06,0.066,0.066,-0.019,0.0,0.0
37.08,0.06,0.06,-0.019,0.0,0.0
37.1,0.059,0.059,-0.021,0.0,0.0
37.12,0.054,0.054,-0.021,0.0,0.0
37.14,0.054,0.054,-0.023,0.0,0.0
37.16,0.048,0.048,-0.023,0.0,0.0
37.18,0.043,0.043,-0.023,0.0,0.0
37.2,0.039,0.039,-0.023,0.0,0.0
37.22,0.035,0.035,-0.023,0.0,0.0
37.24,0.031,0.031,-0.023,0.0,0.0
37.26,0.022,0.022,-0.021,0.0,0.0
37.28,0.02,0.02,-0.021,0.0,0.0
37.3,0.012,0.012,-0.019,0.0,0.0
37.32,0.011,0.011,-0.019,0.0,0.0
37.34,0.005,0.005,-0.017,0.0,0.0
37.36,0.0,-0.001,-0.016,0.0,0.0
37.38,0.0,-0.001,-0.016,0.0,0.0
37.4,0.0,-0.006,-0.014,0.0,0.0
37.42,0.0,-0.01,-0.012,0.0,0.0
37.44,0.0,-0.014,-0.01,0.0,0.0
37.46,0.0,-0.017,-0.009,0.0,0.0
37.48,0.0,-0.02,-0.007,0.0,0.0
37.5,0.0,-0.022,-0.005,0.0,0.0
37.52,0.0,-0.024,-0.003,0.0,0.0
37.54,0.0,-0.025,-0.002,0.0,0.0
37.56,0.0,-0.026,-0.0,0.0,0.0
37.58,0.0,-0.027,0.002,0.0,0.0
37.6,0.0,-0.033,0.005,0.0,0.0
37.62,0.0,-0.033,0.007,0.0,0.0
37.64,0.0,-0.032,0.009,0.0,0.0
37.66,0.0,-0.026,0.009,0.0,0.0
37.68,0.0,-0.026,0.01,0.0,0.0
37.7,0.0,-0.026,0.012,0.0,0.0
37.72,0.0,-0.025,0.014,0.0,0.0
37.74,0.0,-0.025,0.016,0.0,0.0
37.76,0.0,-0.024,0.017,0.0,0.0
37.78,0.0,-0.018,0.017,0.0,0.0
37.8,0.0,-0.018,0.019,0.0,0.0
37.82,0.0,-0.012,0.019,0.0,0.0
37.84,0.0,-0.006,0.019,0.0,0.0
37.86,0.0,-0.007,0.021,0.0,0.0
37.88,0.0,-0.002,0.021,0.0,0.0
37.9,0.003,0.003,0.021,0.0,0.0
37.92,0.007,0.007,0.021,0.0,0.0
37.94,0.011,0.011,0.021,0.0,0.0
37.96,0.014,0.014,0.021,0.0,0.0
37.98,0.023,0.023,0.019,0.0,0.0
38.0,0.025,0.025,0.019,0.0,0.0
38.02,0.026,0.026,0.019,0.0,0.0
38.04,0.034,0.034,0.017,0.0,0.0
38.06,0.04,0.04,0.016,0.0,0.0
38.08,0.04,0.04,0.016,0.0,0.0
38.1,0.046,0.046,0.014,0.0,0.0
38.12,0.05,0.05,0.012,0.0,0.0
38.14,0.054,0.054,0.01,0.0,0.0
38.16,0.058,0.058,0.009,0.0,0.0
38.18,0.061,0.061,0.007,0.0,0.0
38.2,0.058,0.058,0.007,0.0,0.0
38.22,0.061,0.061,0.005,0.0,0.0
38.24,0.063,0.063,0.003,0.0,0.0
38.26,0.071,0.071,-0.0,0.0,0.0
38.28,0.072,0.072,-0.002,0.0,0.0
38.3,0.072,0.072,-0.003,0.0,0.0
38.32,0.073,0.073,-0.005,0.0,0.0
38.34,0.073,0.073,-0.007,0.0,0.0
38.36,0.073,0.073,-0.009,0.0,0.0
38.38,0.067,0.067,-0.009,0.0,0.0
38.4,0.067,0.067,-0.01,0.0,0.0
38.42,0.067,0.067,-0.012,0.0,0.0
38.44,0.067,0.067,-0.014,0.0,0.0
38.46,0.067,0.067,-0.016,0.0,0.0
38.48,0.061,0.061,-0.016,0.0,0.0
38.5,0.061,0.061,-0.017,0.0,0.0
38.52,0.055,0.055,-0.017,0.0,0.0
38.54,0.056,0.056,-0.019,0.0,0.0
38.56,0.05,0.05,-0.019,0.0,0.0
38.58,0.051,0.051,-0.021,0.0,0.0
38.6,0.046,0.046,-0.021,0.0,0.0
38.62,0.042,0.042,-0.021,0.0,0.0
38.64,0.037,0.037,-0.021,0.0,0.0
38.66,0.034,0.034,-0.021,0.0,0.0
38.68,0.025,0.025,-0.019,0.0,0.0
38.7,0.023,0.023,-0.019,0.0,0.0
38.72,0.02,0.02,-0.019,0.0,0.0
38.74,0.013,0.013,-0.017,0.0,0.0
38.76,0.012,0.012,-0.017,0.0,0.0
38.78,0.006,0.006,-0.016,0.0,0.0
38.8,0.006,0.006,-0.016,0.0,0.0
38.82,0.0,-0.0,-0.014,0.0,0.0
